Title,City,State,Country,URL,Industry,Source,Description,Listed By (Firm),Listed By (Name),Phone,Email,Price,Gross Revenue,Cash Flow,Inventory,EBITDA,Scraping Date,listing Date,Financial Data
Top Tampa Area Franchise Child Care Center,Tampa, FL,Hillsborough County,https://www.businessbroker.net/business-for-sale/tampa-area-franchise-child-care-center-tampa-florida/593341.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,400,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
US Turnkey Internet Marketing Business,Not Disclosed, DE,Not Disclosed,https://www.businessbroker.net/business-for-sale/us-turnkey-internet-marketing-business-delaware/603862.aspx,"Technology: Internet, Websites",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Top Performing Tampa Child Care Franchise,Tampa, FL,Hillsborough County,https://www.businessbroker.net/business-for-sale/child-care-franchise-tampa-florida/580148.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,300,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Toy & Dinosaur Museum - Famous Business In SD!,Rapid City, SD,Pennington County,https://www.businessbroker.net/business-for-sale/toy-and-dinosaur-museum-business-in-sd-rapid-city-south-dakota/635256.aspx,Recreation: Entertainment,businessbroker.com,,N/A,N/A,N/A,N/A,"$8,750,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
USA Commercial Bank,New York, NY,New York County,https://www.businessbroker.net/business-for-sale/usa-commercial-bank-new-york/542032.aspx,"Services: Financial, Accounting, Insurance",businessbroker.com,,N/A,N/A,N/A,N/A,"$10,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Patented Universal Tumor-Targeting Drug Delivery,Irvine, CA,Orange County,https://www.businessbroker.net/business-for-sale/patented-universal-tumor-targeting-drug-delivery-irvine-california/485078.aspx,"Services: Medical, Dental",businessbroker.com,,N/A,N/A,N/A,N/A,"$20,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
International Bank Investment Opportunity,Not Disclosed, DE,Not Disclosed,https://www.businessbroker.net/business-for-sale/international-bank-investment-opportunity-delaware/603933.aspx,"Services: Financial, Accounting, Insurance",businessbroker.com,,N/A,N/A,N/A,N/A,"$75,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Thriving Event Center And Lodging Plus Hotel Sites,Not Disclosed, MO,Not Disclosed,https://www.businessbroker.net/business-for-sale/thriving-event-center-and-lodging-plus-hotel-sites-missouri/597342.aspx,Recreation: Non-classifiable,businessbroker.com,,N/A,N/A,N/A,N/A,"$7,990,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Bank For Sale In Illinois, United States",New York, NY,New York County,https://www.businessbroker.net/business-for-sale/bank-for-sale-in-illinois-united-states-new-york/542038.aspx,"Services: Financial, Accounting, Insurance",businessbroker.com,,N/A,N/A,N/A,N/A,"$26,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Waterfront Luxury Home And Marina In Belhaven, NC",Belhaven, NC,Beaufort County,https://www.businessbroker.net/business-for-sale/waterfront-luxury-home-and-marina-in-belhaven-north-carolina/645415.aspx,Commercial Real Estate: Multi-Family,businessbroker.com,,N/A,N/A,N/A,N/A,"$8,250,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Branded Food Industry Trademarks For Sale,Naples, FL,Collier County,https://www.businessbroker.net/business-for-sale/branded-food-industry-trademarks-for-sale-naples-florida/641814.aspx,Food & Beverage: Miscellaneous,businessbroker.com,,N/A,N/A,N/A,N/A,"$18,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
USA BPO Call Center Business,Not Disclosed, DE,Not Disclosed,https://www.businessbroker.net/business-for-sale/usa-bpo-call-center-business-delaware/604017.aspx,Services: Business & Office Services,businessbroker.com,,N/A,N/A,N/A,N/A,"$15,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Established And Growing Tequila Celebrity Brand US,Not Disclosed, FL,Not Disclosed,https://www.businessbroker.net/business-for-sale/tequila-celebrity-brand-florida/552462.aspx,Manufacturing: Non-classifiable,businessbroker.com,,N/A,N/A,N/A,N/A,"$6,500,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Exceptional NW Atlanta Franchise Child Care,Not Disclosed, GA,Cobb County,https://www.businessbroker.net/business-for-sale/franchise-child-care-georgia/587570.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,900,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Bank For Sale In New Mexico, United States",Taos, NM,Taos County,https://www.businessbroker.net/business-for-sale/global-digital-it-consulting-company-delaware/603865.aspx,"Services: Financial, Accounting, Insurance",businessbroker.com,,N/A,N/A,N/A,N/A,"$75,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
22 M/l Acres Off The Interstate 80-200K An Acre,Williamsburg, IA,Iowa County,https://www.businessbroker.net/business-for-sale/35-acres-off-the-interstate-williamsburg-iowa/654825.aspx,Commercial Real Estate: Land,businessbroker.com,,N/A,N/A,N/A,N/A,"$7,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Oil, Proven Reserves (Mineral Rights) W/Land",Oxnard, CA,Ventura County,https://www.businessbroker.net/business-for-sale/oil-proven-reserves-mineral-rights-with-land-oxnard-california/485305.aspx,Commercial Real Estate: Land,businessbroker.com,,N/A,N/A,N/A,N/A,"$35,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Top Performing/Gorgeous Katy Franchise Childcare,Katy, TX,Fort Bend County,https://www.businessbroker.net/business-for-sale/top-performing-katy-franchise-childcare-katy-texas/604561.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$7,300,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Williamson County, TN - 191 Acre Tract Of Prime RE",Arrington, TN,Williamson County,https://www.businessbroker.net/business-for-sale/williamson-county-191-acre-tract-of-prime-real-est-arrington-tennessee/559698.aspx,"Services: Construction, Contractors",businessbroker.com,,N/A,N/A,N/A,N/A,"$8,604,900",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Top Performing Raleigh Area Child Care Franchise,Raleigh, NC,Wake County,https://www.businessbroker.net/business-for-sale/top-performing-child-care-franchise-raleigh-north-carolina/549685.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$8,900,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"Premier Adult Club, Partial Nude With Alcohol",Las Vegas, NV,Clark County,https://www.businessbroker.net/business-for-sale/premier-adult-club-partial-nude-with-alcohol-clark-county-nevada/218170.aspx,"Food & Beverage: Bars, Clubs, Nightspots",businessbroker.com,,N/A,N/A,N/A,N/A,"$8,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
ID #1666 - NJ Catering Hall With RE And Liquor,Not Disclosed, NJ,Not Disclosed,https://www.businessbroker.net/business-for-sale/catering-hall-with-real-estate-and-liquor-new-jersey/628989.aspx,"Food & Beverage: Catering, Food Preparation",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,995,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Exotic Adult Entertainment Night Club In Atlanta,Atlanta, GA,Dekalb County,https://www.businessbroker.net/business-for-sale/exotic-adult-entertainment-night-club-in-atlanta-atlanta-georgia/314904.aspx,"Food & Beverage: Bars, Clubs, Nightspots",businessbroker.com,,N/A,N/A,N/A,N/A,"$10,000,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Underground Utility Contractor Southeast Market,Not Disclosed, NC,Not Disclosed,https://www.businessbroker.net/business-for-sale/underground-utility-contractor-southeast-market-north-carolina/642097.aspx,"Services: Construction, Contractors",businessbroker.com,,N/A,N/A,N/A,N/A,"$22,200,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
Flower Mound - Top Franchise ReSale,Flower Mound, TX,Denton County,https://www.businessbroker.net/business-for-sale/child-care-top-franchise-resale-flower-mound-texas/587512.aspx,"Services: Children - Child Care, Education",businessbroker.com,,N/A,N/A,N/A,N/A,"$6,400,000",Not Disclosed,Not Disclosed,N/A,N/A,01/19/2024
"BN000026716 – WIRE ROPE, RIGGING, HOSE, & HEAVY RENTAL EQUIPMENT SERVICES PROVIDER",N/A,N/A,US,https://embracebenchmark.com/listing/bn000026716-wire-rope-rigging-hose-heavy-rental-equipment-services-provider/,N/A,Benchmark.com,N/A,N/A,Amy Alonso,512-347-2000,ALONSO@BENCHMARKINTL.COM,N/A," $18,330,000",N/A,N/A," $3,651,000",01/19/2024
"BN000039316 – FUEL SYSTEM INSTALLATION, REMOVAL, AND MAINTENANCE COMPANY",N/A,Northeast US, US,https://embracebenchmark.com/listing/bn000039316-fuel-system-installation-removal-and-maintenance-company/,N/A,Benchmark.com,N/A,N/A,William Sullivan,813-898-2350,WSULLIVAN@BENCHMARKINTL.COM,N/A," $19,085,031",N/A,N/A," $2,349,815",01/19/2024
High-Margin & Advanced Commercial/Industrial Roofing Contractor,Southern, U.S.,N/A,https://www.dealforce.com/mergers-and-acquisitions/view/10268,N/A,dealforce.com,"The Subject Company is one of the fastest growing and well-regarded specialty commercial, industrial, and residential roofing, waterproofing and insulation company focusing on high-profile customers throughout the US. The Company also offers sheet metal construction and installation, as well as general contracting services. Given its critical mass in the market, technical capabilities, and reputation for excellent quality, the Subject has a reputation as one of the preeminent commercial contractors for high-profile institutional and industrial customers, which has lead to high bid invites, repeat business, and superior gross profit margins. In general, approximately 55% of revenue are from new construction, while 45% are from renovations. Additionally, 40% of sales are to institutions and public entities, while 40% is from the private and 20% from industrial sectors. Geographically, majority of revenue is from the Southern and Eastern US though the company has the capabilities and experience of serving customers nationwide. INVESTMENT APPEAL: Backlog of Signed Projects: As of Jan 4, 2024, the Company has a secured backlog of approximately $52 million, as well as pipeline of projects under bidding of over $100 million. Recession Resistant, Comprehensive Service Offering: The Company offers comprehensive commercial, industrial, and residential roofing services. These services are considered essential and recession resistant. Given the aging roofs in the US that needs renovation, coupled with expansion to more rural markets due to population growth, demand for its services has increased significantly. Blue-Chip Client Relationships: The Company is proud of its strong ties to innovative blue-chip clients that has resulted in increased bid invites. These notable projects have resulted in increased brand awareness and a spectacular reputation in the industry. Technologically Advance Product Offering: The Company offers the latest technological products, including Dow and BASF compounds, open and closed cell foam, rockwool insulation, blown-in fiberglass, wetspray cellulose insulation, TPO roofing, and modified Bitumen. Exclusive Vendors: The Company’s knowledge of required details and experience of installation in cryogenic applications is the basis of its exclusive relationships with vendors of polyurethane foams, butyl rubbers, aliphatic urethane finishes and high modulus urethane and urea based coatings.",N/A,Don Ho,(972) 741-9439,dho@generational.com,N/A,"$80,000,000",N/A,N/A,"$12,000,000",01/19/2024
PREEMINENT SUPPLIER OF ROOFING FASTENERS & ACCESSORIES,N/A,N/A,Southeastern U.S.,https://www.dealforce.com/mergers-and-acquisitions/view/10269,N/A,dealforce.com,"The Company, operating for over 50 years, is the leading US metal roofing fastener and accessory designer and master distributor. With over 1,500 distributors in the US, the Company’s customer base is highly diversified and represents it’s consistent delivery of quality products, fast service, support and product expertise to OEM manufacturers and registered resellers. The Company generates 99% of revenue from prior customers, with the largest account representing just eleven percent of total revenue. It serves the roofing industry through wholesaling to registered resellers and selling direct to OEM manufacturers. The Company uses tiered incentive pricing to reward loyal volume buyers and drive repeat business which led to sales growth of over 34% annually since 2020. The Company owners, inactive in the business, are supported by an established management team and operation support of twenty full-time and twenty part-time independent salespeople, operating from one of three facilities strategically located in the Southeast and Midwest. INVESTMENT APPEAL: Strong Growth: Sales have grown from $17.3 million in 2020 to ~$41.8 million in 2023, representing a compound annual growth rate of 34.1%. During the same period, gross profit rose from 29.6% to 37.3% and the EBITDA margin grew over 10% from 15.3% in 2020 to 25.9% in 2023.  Broad Product Offering: The Company is a leading supplier of metal roofing fasteners and accessories, residential shingle roofing accessories, pipe flashings and vents, sealants, butyl tape and adhesives, metal roofing panel clips, steel stampings, translucent panels, polycarbonate and PVC panels, ventilation and foam closure products, reflective insulation - radiant barrier, doors, excess inventory clearance lists and misc. tools and products, post-frame construction products, and concealed fastener panel accessories. Supplier Relationships: The Company has deep established relationships with its suppliers, including SFS Intec, Aztec Washer Co International, Palram Americas, Bullet Boots, Edge Adhesives, Covertech, Lippert Components, and Marathon Companies. The Company leverages existing relationships for both resell products and private label manufacturing. Future Growth: The Company has performed exceptionally over the historic period and expects this organic growth to continue. Additional areas of applied focus include increasing the sales force and partnering with distributors, opening new distribution channels, selling products online through its website, investing in marketing and trade shows, and building deeper relationships with key customers.",N/A,Terry Mackin,(214) 529-4598,tmackin@generational.com,N/A,"$37,300,000",N/A,N/A,"$9,600,000",01/19/2024
Heavy Construction Earthwork Contractor,N/A,N/A,Western U.S.,https://www.dealforce.com/mergers-and-acquisitions/view/10275,N/A,dealforce.com,"The Company is a full-service heavy construction contractor specializing in highly accurate earthwork, site improvements, and underground utilities. Comprehensive services include, but are not limited to, excavating, clearing, hauling, grading, aggregate surfacing, storm drainage, utility improvements, soil stabilization, and wetland construction. The Company targets all market segments and project types, from municipal, recreational, and educational, to residential, commercial, and industrial, in this attractive Rocky Mountain market. The Company maintains a customer base of approximately 150 developers, builders, general contractors, and engineering firms.
Decades-Old Family Business: The Company and its predecessor companies have been moving dirt for several decades. In the past decade alone, the Company has moved millions of cubic yards of dirt as the growth of its market took off.
Sophisticated Technology: The Company is well known for its use of the latest technology to complete projects more accurately and efficiently than the competition. It has spent millions of dollars upgrading its machinery to operate in an environmentally sensitive manner.
Experienced Management Team: The Company has developed a strong management team. Staff members are some of the most experienced in the industry. The management team plays an integral role in the ongoing success and growth of the Company.
Diverse Project Experience: The Company’s experience is as diverse as there are project types. A cross section of earthwork includes multi-family residential, water reservoirs, golf courses, highways, schools, masterplan communities, as well as Corp of Engineer projects.
Strong Sales Growth: In the wake of robust construction activity in its market, the Company’s sales increased from $26,205,000 in 2019 to $39,825,000 in 2021, representing a compound annual growth rate of 23.3%.",N/A,Fred Zweifel,(972) 232-1109,fzweifel@generational.com,N/A,"$43,800,000",N/A,N/A,"$6,684,000",01/19/2024
Heavy Civil Construction Excavation Company,N/A,N/A,United States -> Colorado -> Denver,http://www.globalbx.com/listing.asp?bId=389377,N/A,Globalx.com,"This acquisitions opportunity is a family-owned heavy civil construction company that has been a cornerstone in Colorado since 2006. Their reputation for excellence, safety, and cost-effective solutions has established them as industry leaders. Offering a full range of services, from site development to structural excavation, their extensive experience and large fleet of modern equipment allow them to handle projects of any size with precision. The Company has experience working on larger, more complex projects than many of their direct competitors and they are a more flexible nimble company as compared to the larger competitors in the market. This approach has afforded many unique opportunities in large scale and scopes of projects, often with limited or reduced competitive forces. With 17 years of dedicated service in the region, the Company is a respected name in the industry, boasting strong client relationships and has a high rate of repeat business. They prioritize not only exceptional work but also seamless customer service from project start to finish. The Company possesses a large fleet of well-maintained equipment and leverages advanced industry technology enabling them to tackle a wide range of earthwork projects, regardless of size. They own nine scrapers giving them the unique capacity to excel in structural excavation and backfilling, a service not offered by local competitors. Growth can be realized in all aspects of the business. The industry continues to be healthy, and a motivated investor could utilize of number of ways to expand the company.",N/A,N/A,N/A,N/A,Gross Revenues:  ,"$17,481,853","$3,461,839",N/A,N/A,01/19/2024
Tailor Alteration Shop For Military / Civilian,N/A,N/A,United States -> Kansas -> Leavenworth,http://www.globalbx.com/listing.asp?bId=390821,N/A,Globalx.com,"Family owned, highly rated tailor shop for sale. It is located less than 5 minutes from military base/officer college. We have repeat customer's from the military base and local customers from the surrounding area.

Our shop provides a wonderful business opportunity as is, but could be taken to a higher level, easily add drop off cleaning and embroidery for greater income. Machines and inventory included. Low rent. Low overhead with high profit margin.

Serious inquiries only for more information 913-651-2577.",N/A,N/A,N/A,N/A,Gross Revenues:  ,"$10,000,000","$9,000,000",N/A,N/A,01/19/2024
Management Company Opportunity,Western USA,N/A,N/A,https://gottesman-company.com/active_sellers/s-1627-27-lb/,N/A,gottesman-company.com/,"Management Company, LLC that houses:As a Management Company this firm maintains accounting and operational oversight of its subsidiaries while allowing them day-to-day autonomy.  Each business operates independently and has key management in place.  Together the Management Company and its subsidiaries can handle the entirety of any Commercial and Residential Development project in any phase of its construction.Management’s duties: Accounting, Financial Representation, Bonding, Insurance, Benefits",N/A,N/A,N/A,N/A,N/A,$239.0M,N/A,N/A,$31.5M,01/19/2024
Brain Injury Cognitive Therapy Centers,New York City,N/A,N/A,https://gottesman-company.com/active_sellers/s-3286-1-lb/,N/A,gottesman-company.com/,"This business founded in 1985 specializes in providing assessments and cognitive therapy for individuals who have experience concussions or traumatic brain injuries (TBI). They help patients improve their cognitive skills, including speech & language, aiming to restoring them as closely as possible to their pre-injury level of functioning.  Its care is such that it streamlines the process by offering a one-stop solution that consolidates services that would typically require visits to multiple providers. Its extensive network comprises over 60 medical doctors and attorneys who regularly refer patients for it services and expertise.Auto, Construction, Pedestrian Accidents, and Domestic Violence, Substance Abuse, Gun Shots, Assaults, COVID and Viral Illnesses, Auto Immune Disorders, Medication Side Effects, Metabolic Imbalances, Bacterial Infection, Meningitis, Epilepsy, Tumor, Lupus, Anoxia, Stroke are the End Market and its Customers.This company has experience robust financial performance over numerous years, and with multiple ongoing initiatives and projects it anticipates a consistent trajectory of future growth.  The Doctor has relished a notable and long-lasting career; currently living abroad he has handed the reins to a CEO who is currently expanding its operations The Doctor is open to discussing partial seller financing for the right buyer.  Note: Payments are made almost exclusively via Workman’s Compensation and No-Fault Insurance.  The collection rate is 80% which is higher than industry average.",N/A,N/A,N/A,N/A,N/A,$8.6M,N/A,N/A,$3.1M,01/19/2024
Complex Metal Fabricator,Acquisition Opportunity,N/A,N/A,https://gottesman-company.com/active_sellers/s-3259-4-awb/,N/A,gottesman-company.com/,"This profitable company of 50 years is a complex fabricator and erector of miscellaneous metals and light structural steel, such as roof structures, shade and canopy structures, skylight support systems, curtainwall systems, and stair rails.Their commercial work is split between new construction and renovations with projects typically from $1M to $3M. They employ a well-trained, enthusiastic workforce of over 100 employees. Their superior customer service and state-of-the-art systems have earned them a backlog of over $30M in work.Senior management team that has been with the company for over 30 years and the owner is open to remaining on.",N/A,N/A,N/A,N/A,N/A,$18.1M,N/A,N/A,$2.8M,01/19/2024
Specialized Home Framing,California,N/A,N/A,https://gottesman-company.com/active_sellers/s-1627-26-lb/,N/A,gottesman-company.com/,"This business provides high-quality production home framing in working with national home builders and privately held local production home builders.  Its success is that they specialize in one thing, and that is production home framing. They are great at it and perform at an elevated level.  Due to their high quality and performance this company does not do any marketing nor advertising.  They do not have nor need a website.  Their entire book of business comes from existing customers or referrals. A very small portion of their business is commercial or custom builds, as favors to their clients.Key StrengthsProducts and Services OfferedSpecialized in wooden stick framing for single-family, and multi-home condo projects.",N/A,N/A,N/A,N/A,N/A,$32.7M,N/A,N/A,$7.2M,01/19/2024
Online Reputation Management Company,United States,N/A,N/A,https://gottesman-company.com/active_sellers/s-3232-23-sbb/,N/A,gottesman-company.com/,"For nearly 10 years this company has been a leader in online reputation management servicing both companies and individuals. The business offers a comprehensive suite of solutions catering to a very broad audience. Core Services include mitigating negative search results, removing adverse content, and providing ongoing reputation monitoring.This is one of the largest reputation management companies in the nation. The business averages over $6,000 per order, has proficient staff in place, and an experienced executive team to manage and drive the business. The revenue stream is well diversified with multiple offerings, with a diverse customer demographic and has over 30% repeat clients.The seller is open to staying with business after the sale and is open to rolling over minority ownership.Note: Increase in earnings in 2024 is due to additional contracts in place to start 2024 while utilizing existing staff and operations.",N/A,N/A,N/A,N/A,N/A,$14.5M,N/A,N/A,$4.0M,01/19/2024
Rapidly Growing Security Guard Company,N/A,N/A,N/A,https://murphybusiness.com/business-brokerage/details/20518/rapidly-growing-security-guard-company/,Security Related / Guard Company,murphybusiness.com,"This exciting opportunity is a prominent security services provider operating throughout Utah. The Company was established more than fifteen years ago with a focus on security guard services but has since expanded offerings to become a versatile security partner to a variety of clients.
The company has grown significantly over the past many years and was recently included in the Inc. 5000 fastest growing companies in America. Since receiving this recognition (and many others), the Company has continued to experience double digit revenue growth.
The company currently employs more than 200 employees and has capabilities to serve as a constable with law enforcement authority. The Company is well known to municipalities and government entities and holds many exclusive and profitable contracts with city justice courts.
The owner is selling to retire and pursue other interests.",N/A,N/A,(801) 502-5324,,"$6,500,000","$8,698,098",N/A,N/A,"$1,540,646",01/19/2024
E-commerce of Branded POS Equipment,N/A,N/A,N/A,https://murphybusiness.com/business-brokerage/details/20572/e-commerce-of-branded-pos-equipment/,Internet Related / E-commerce/Internet Shopping,murphybusiness.com,"The company has been providing top-tier POS Solutions & Receipt Printers since 2016. They offer an extensive range of high-quality, dependable products tailored for businesses of all sizes. From cutting-edge POS systems to durable kitchen and portable printers.  They offer great products at affordable prices.  The company offers solutions to optimize daily operations.  The revenues in 2023 will exceed $12MM.  Most of the revenues are generated through Amazon.  The operation is very profitable, but the lack of working capital is generating high interest expenses and lower margins.  The business has excellent reputation over 350 Five-star reviews on Amazon and their own website.  Excellent opportunity for a buyer with the resources to fund working capital. Prospects will need to send proof of funds and background information.",N/A,N/A,(786) 253-7450,,"$7,980,000","$12,260,215",N/A,N/A,"$1,610,960",01/19/2024
"Highest Grossing, Most Profitable Auto Repair Shop in the USA.",Withdrawn, Florida,N/A,https://www.tworld.com/locations/westpalmbeach/listings/highest-grossing--most-profitable-auto-repair-shop-in-the-usa-/,Automotive,transworld.com,"50+ Year-Old NW FL Auto Repair Giant w/ Real Estate Available. Auto Repair with Absentee Owner and clean books and records for sale. Real Estate is available for purchase, at $3,500,000, or lease TBD. PFS With PoF must accompany NDA for consideration.",N/A,Jason Curcio,(561) 419-6575,jasoncurcio@tworld.com,"$ 6,600,000","$ 4,591,847","$ 2,013,102","$ 10,000",N/A,01/19/2024
Advanced Membrane Separation System & Process Technology,Douglas County, Nebraska,N/A,https://www.tworld.com/locations/omahasouth/listings/advanced-membrane-separation-system---process-technology/,"Environmental Rltd,Manufacturing",transworld.com,"Patent pending membrane separation system and process, designed, tested, and validated as a vital step to achieve the world’s Net-zero carbon objectives. The innovative system design and process improves efficiency and reduces waste, at a lower capital and operational cost compared to existing methods in the following industries:

1. Sustainable Airline Fuel Production (SAF)
2. Advanced Materials, including zero-carbon bio-concrete and bioplastics
3. Carbon Capture and Sequestration
4. Biological Wastewater Treatment Systems
5. Sustainable Food Production

Seller has multiple membrane projects coming up and looking for a partner capable of providing engineering, manufacturing and support to execute and deliver these projects. This is a multi-million-dollar strategic merger opportunity for an established industry player to become the industry leader in sustainable environmental emerging technologies. Serious inquiries only.",N/A,John Fullerton,(402) 715-9574,jfullerton@tworld.com,$ 0,"$ 14,950,000","$ 6,498,000","$ 30,000",N/A,01/19/2024
UNDER CONTRACT: Growing Assisted Living and Senior Care Opp,Fairfield County, Connecticut,N/A,https://www.tworld.com/locations/brooklynwest/listings/under-contract:-growing-assisted-living-and-senior-care-opp/,,transworld.com,"Assisted Living Facility and
Home Health Care",N/A,Christopher Viskup,(917) 791-4868,cviskup@tworld.com,"$ 15,500,000","$ 7,822,040","$ 3,058,230",$ 0,N/A,01/19/2024
50-year Equipment Sales/Rental/Service CNY - $1.97M SDE average,Withdrawn, New York,N/A,https://www.tworld.com/locations/syracuse/listings/50-year-equipment-sales-rental-service-cny---1-97m-sde-average-/,Equipment S & S,transworld.com,"Independent very profitable 50 year old Heavy Equipment sales and rental business. Many years of building a brand and reputation have brought great pride and owner is looking for the next leader. This business' customer base has appreciated unparalleled support helping their customers' operations attain uptime and efficiency goals. Staff in place in addition to owner's willingness to help with transition.

Property now included with Assets.

Call Kevin at Transworld Business Advisors @ 315-962-9200 for a Teaser.",N/A,Kevin Everts,(315) 962-9200,keverts@tworld.com,"$ 12,000,000","$ 6,807,000","$ 2,000,000","$ 1,136,928",N/A,01/19/2024
